date,oil,inflation,employment,iip,gold,libor,cad,m1,pound,lagged_1_oil,lagged_2_oil,lagged_1_inflation,lagged_2_inflation,lagged_1_employment,lagged_2_employment,lagged_1_iip,lagged_2_iip,lagged_1_gold,lagged_2_gold,lagged_1_libor,lagged_2_libor,lagged_1_cad,lagged_2_cad,lagged_1_m1,lagged_2_m1,rolling_mean_oil,rolling_mean_inflation,rolling_mean_employment,rolling_mean_iip,rolling_mean_gold,rolling_mean_libor,rolling_mean_cad,rolling_mean_m1
1994-09-01,36.54,8.8959,69,69.6329,778.39,0.25,280,15.48435,1.56619047619048,34.98,40.6,8.6524,8.533,69,69,69.10217,68.78372,757.76,770.94,0.26,0.28,-1204,-1204,15.44427,15.32121,36.9733333333333,8.48573333333333,68.9,68.8898683333333,767.956666666667,0.305,-657,15.369745
1994-10-01,36.11,8.7797,69,70.26979,773.3,0.24,280,15.47164,1.6075,36.54,34.98,8.8959,8.6524,69,69,69.6329,69.10217,778.39,757.76,0.25,0.26,280,-1204,15.48435,15.44427,37.3183333333333,8.64233333333333,68.9333333333333,69.2083116666667,770.196666666667,0.276666666666667,-559.5,15.3925566666667
1994-11-01,35.79,8.6361,69.1,70.58823,762.05,0.24,280,15.51395,1.589,36.11,36.54,8.7797,8.8959,69,69,70.26979,69.6329,773.3,778.39,0.24,0.25,280,280,15.47164,15.48435,37.1433333333333,8.70126666666667,68.9833333333333,69.526755,769.261666666667,0.263333333333333,-462,15.4231433333333
1994-12-01,35.22,8.5814,69.1,70.16364,752.07,0.23,66,15.54602,1.55809523809524,35.79,36.11,8.6361,8.7797,69.1,69,70.58823,70.26979,762.05,773.3,0.24,0.24,280,280,15.51395,15.47164,36.54,8.67975,69.0333333333333,69.7567416666667,765.751666666667,0.25,-250.333333333333,15.4635733333333
1995-01-01,36.32,8.7349,69,69.52676,747.42,0.23,66,15.59141,1.575,35.22,35.79,8.5814,8.6361,69.1,69.1,70.16364,70.58823,752.07,762.05,0.23,0.24,66,280,15.54602,15.51395,35.8266666666667,8.7134,69.0333333333333,69.8805816666667,761.831666666667,0.241666666666667,-38.6666666666667,15.5086066666667
1995-02-01,36.37,8.6557,69.1,69.10217,740.83,0.23,66,15.73841,1.57157894736842,36.32,35.22,8.7349,8.5814,69,69.1,69.52676,70.16364,747.42,752.07,0.23,0.23,66,66,15.59141,15.54602,36.0583333333333,8.71395,69.05,69.8805816666667,759.01,0.236666666666667,173,15.55763
1995-03-01,37.57,8.5938,69.2,69.20831,749.66,0.25,1564,16.09281,1.60086956521739,36.37,36.32,8.6557,8.7349,69.1,69,69.10217,69.52676,740.83,747.42,0.23,0.23,66,66,15.73841,15.59141,36.23,8.6636,69.0833333333333,69.8098166666667,754.221666666667,0.236666666666667,387,15.65904
1995-04-01,39.82,8.4378,69.3,69.6329,763.8,0.28,1564,16.25331,1.6075,37.57,36.37,8.5938,8.6557,69.2,69.1,69.20831,69.10217,749.66,740.83,0.25,0.23,1564,66,16.09281,15.73841,36.8483333333333,8.60661666666667,69.1333333333333,69.7036683333333,752.638333333333,0.243333333333333,601,15.7893183333333
1995-05-01,36.84,8.1802,69.4,69.95135,750.83,0.35,1564,16.21445,1.58818181818182,39.82,37.57,8.4378,8.5938,69.3,69.2,69.6329,69.20831,763.8,749.66,0.28,0.25,1564,1564,16.25331,16.09281,37.0233333333333,8.53063333333333,69.1833333333333,69.5975216666667,750.768333333333,0.261666666666667,815,15.9060683333333
1995-06-01,33.86,8.1097,69.4,70.16364,754.23,0.35,-2271,16.26108,1.59454545454545,36.84,39.82,8.1802,8.4378,69.4,69.3,69.95135,69.6329,750.83,763.8,0.35,0.28,1564,1564,16.21445,16.25331,36.7966666666667,8.45201666666667,69.2333333333333,69.5975216666667,751.128333333334,0.281666666666667,425.5,16.025245
1995-07-01,34.17,8.2613,69.5,70.16364,751.53,0.31,-2271,16.42475,1.596,33.86,36.84,8.1097,8.1802,69.4,69.4,70.16364,69.95135,754.23,750.83,0.35,0.35,-2271,1564,16.26108,16.21445,36.4383333333333,8.37308333333333,69.3166666666667,69.7036683333333,751.813333333333,0.295,36,16.164135
1995-08-01,34.63,8.1169,69.6,70.16364,744.92,0.26,-2271,17.00071,1.56652173913044,34.17,33.86,8.2613,8.1097,69.5,69.4,70.16364,70.16364,751.53,754.23,0.31,0.35,-2271,-2271,16.42475,16.26108,36.1483333333333,8.28328333333333,69.4,69.88058,752.495,0.3,-353.5,16.3745183333333
1995-09-01,33.97,7.9486,69.6,70.0575,742.06,0.26,-1830,17.47068,1.559,34.63,34.17,8.1169,8.2613,69.6,69.5,70.16364,70.16364,744.92,751.53,0.26,0.31,-2271,-2271,17.00071,16.42475,35.5483333333333,8.17575,69.4666666666667,70.0221116666667,751.228333333333,0.301666666666667,-919.166666666667,16.6041633333333
1995-10-01,34.06,8.0967,69.7,70.16364,740.06,0.25,-1830,17.5717,1.57714285714286,33.97,34.63,7.9486,8.1169,69.6,69.6,70.0575,70.16364,742.06,744.92,0.26,0.26,-1830,-2271,17.47068,17.00071,34.5883333333333,8.1189,69.5333333333334,70.1105683333333,747.271666666667,0.296666666666667,-1484.83333333333,16.823895
1995-11-01,35.12,7.7752,69.7,70.26979,744.19,0.26,-1830,17.60521,1.56380952380952,34.06,33.97,8.0967,7.9486,69.7,69.6,70.16364,70.0575,740.06,742.06,0.25,0.26,-1830,-1830,17.5717,17.47068,34.3016666666667,8.0514,69.5833333333333,70.1636416666667,746.165,0.281666666666667,-2050.5,17.0556883333333
1995-12-01,37.81,7.4926,69.9,70.37594,749.13,0.26,-313,17.71721,1.5405,35.12,34.06,7.7752,8.0967,69.7,69.7,70.26979,70.16364,744.19,740.06,0.26,0.25,-1830,-1830,17.60521,17.5717,34.96,7.94855,69.6666666666667,70.199025,745.315,0.266666666666667,-1724.16666666667,17.2983766666667
1996-01-01,34.1,7.4408,70,70.48209,769.74,0.26,-313,17.91508,1.52904761904762,37.81,35.12,7.4926,7.7752,69.9,69.7,70.37594,70.26979,749.13,744.19,0.26,0.26,-313,-1830,17.71721,17.60521,34.9483333333333,7.8118,69.75,70.2521,748.35,0.258333333333333,-1397.83333333333,17.546765
1996-02-01,37.44,7.7618,69.9,70.48209,775.08,0.26,-313,18.01125,1.5355,34.1,37.81,7.4408,7.4926,70,69.9,70.48209,70.37594,769.74,749.13,0.26,0.26,-313,-313,17.91508,17.71721,35.4166666666667,7.75261666666667,69.8,70.305175,753.376666666667,0.258333333333333,-1071.5,17.7151883333333
1996-03-01,40.92,8.057,69.9,70.37594,755.06,0.24,-736,18.08557,1.52666666666667,37.44,34.1,7.7618,7.4408,69.9,70,70.48209,70.48209,775.08,769.74,0.26,0.26,-313,-313,18.01125,17.91508,36.575,7.77068333333333,69.85,70.3582483333333,755.543333333333,0.255,-889.166666666667,17.81767
1996-04-01,40.26,8.0602,69.9,70.0575,745.91,0.21,-736,18.2723,1.51590909090909,40.92,37.44,8.057,7.7618,69.9,69.9,70.37594,70.48209,755.06,775.08,0.24,0.26,-736,-313,18.08557,18.01125,37.6083333333333,7.7646,69.8833333333333,70.3405583333333,756.518333333333,0.248333333333333,-706.833333333333,17.9344366666667
1996-05-01,37.45,8.0871,69.9,69.8452,742.76,0.19,-736,18.32832,1.51318181818182,40.26,40.92,8.0602,8.057,69.9,69.9,70.0575,70.37594,745.91,755.06,0.21,0.24,-736,-736,18.2723,18.08557,37.9966666666667,7.81658333333333,69.9166666666667,70.2697933333333,756.28,0.236666666666667,-524.5,18.054955
1996-06-01,39.62,8.054,69.9,69.8452,729.27,0.19,-335,18.51488,1.5415,37.45,40.26,8.0871,8.0602,69.9,69.9,69.8452,70.0575,742.76,745.91,0.19,0.21,-736,-736,18.32832,18.2723,38.2983333333333,7.91015,69.9166666666667,70.1813366666667,752.97,0.225,-528.166666666667,18.1879
1996-07-01,38.59,7.9162,69.9,69.95135,724.97,0.19,-335,18.78925,1.55318181818182,39.62,37.45,8.054,8.0871,69.9,69.9,69.8452,69.8452,729.27,742.76,0.19,0.19,-335,-736,18.51488,18.32832,39.0466666666667,7.98938333333333,69.9,70.09288,745.508333333333,0.213333333333333,-531.833333333333,18.333595
1996-08-01,41.99,7.8219,70,70.26979,731.14,0.22,-335,18.75385,1.55,38.59,39.62,7.9162,8.054,69.9,69.9,69.95135,69.8452,724.97,729.27,0.19,0.19,-335,-335,18.78925,18.51488,39.805,7.9994,69.9166666666667,70.0574966666667,738.185,0.206666666666667,-535.5,18.4573616666667
1996-09-01,45.86,7.8151,70,70.48209,720.23,0.24,-632,19.01081,1.56,41.99,38.59,7.8219,7.9162,70,69.9,70.26979,69.95135,731.14,724.97,0.22,0.19,-335,-335,18.75385,18.78925,40.6283333333333,7.95908333333334,69.9333333333333,70.0751883333333,732.38,0.206666666666667,-518.166666666667,18.6115683333333
1996-10-01,43.78,7.5413,70.1,70.80053,714.45,0.25,-632,19.23876,1.58636363636364,45.86,41.99,7.8151,7.8219,70,70,70.48209,70.26979,720.23,731.14,0.24,0.22,-632,-335,19.01081,18.75385,41.215,7.8726,69.9666666666667,70.1990266666667,727.136666666667,0.213333333333333,-500.833333333333,18.772645
1996-11-01,44.44,7.5952,70.3,71.11897,706.66,0.27,-632,19.20673,1.66368421052632,43.78,45.86,7.5413,7.8151,70.1,70,70.80053,70.48209,714.45,720.23,0.25,0.24,-632,-632,19.23876,19.01081,42.38,7.79061666666667,70.0333333333333,70.4113216666667,721.12,0.226666666666667,-483.5,18.9190466666667
1996-12-01,48.5,7.5716,70.3,71.33127,690.31,0.3,-294,19.3431,1.66333333333333,44.44,43.78,7.5952,7.5413,70.3,70.1,71.11897,70.80053,706.66,714.45,0.27,0.25,-632,-632,19.20673,19.23876,43.86,7.71021666666667,70.1,70.659,714.626666666667,0.245,-476.666666666667,19.0570833333333
1997-01-01,45.06,7.5552,70.5,71.22512,660.32,0.27,-294,19.57575,1.65904761904762,48.5,44.44,7.5716,7.5952,70.3,70.3,71.33127,71.11897,690.31,706.66,0.3,0.27,-294,-632,19.3431,19.20673,44.9383333333333,7.65005,70.2,70.871295,703.851666666667,0.258333333333333,-469.833333333333,19.1881666666667
1997-02-01,37.76,7.1962,70.6,72.0743,645.48,0.24,-294,19.79082,1.62473684210526,45.06,48.5,7.5552,7.5716,70.5,70.3,71.22512,71.33127,660.32,690.31,0.27,0.3,-294,-294,19.57575,19.3431,44.2333333333333,7.54576666666667,70.3,71.1720466666667,689.575,0.261666666666667,-463,19.360995
1997-03-01,37.86,7.4544,70.8,71.54356,652.01,0.24,858,19.95488,1.60952380952381,37.76,45.06,7.1962,7.5552,70.6,70.5,72.0743,71.22512,645.48,660.32,0.24,0.27,-294,-294,19.79082,19.57575,42.9,7.48565,70.4333333333333,71.3489583333333,678.205,0.261666666666667,-214.666666666667,19.51834
1997-04-01,37.45,7.638,70.9,71.64971,637.86,0.24,858,20.28692,1.62909090909091,37.86,37.76,7.4544,7.1962,70.8,70.6,71.54356,72.0743,652.01,645.48,0.24,0.24,858,-294,19.95488,19.79082,41.845,7.50176666666667,70.5666666666667,71.4904883333333,665.44,0.26,33.6666666666667,19.6930333333333
1997-05-01,38.71,7.1681,70.9,71.54356,637.94,0.24,858,20.72383,1.63190476190476,37.45,37.86,7.638,7.4544,70.9,70.8,71.64971,71.54356,637.86,652.01,0.24,0.24,858,858,20.28692,19.95488,40.89,7.43058333333333,70.6666666666667,71.5612533333333,653.986666666667,0.255,282,19.9458833333333
1997-06-01,36.67,7.1418,71,71.75586,630.62,0.25,-868,21.73041,1.64571428571429,38.71,37.45,7.1681,7.638,70.9,70.9,71.54356,71.64971,637.94,637.86,0.24,0.24,858,858,20.72383,20.28692,38.9183333333333,7.35895,70.7833333333334,71.6320183333333,644.038333333333,0.246666666666667,186.333333333333,20.3437683333333
1997-07-01,37.24,7.0577,70.9,72.92348,598.89,0.25,-868,22.95481,1.67,36.67,38.71,7.1418,7.1681,71,70.9,71.75586,71.54356,630.62,637.94,0.25,0.24,-868,858,21.73041,20.72383,37.615,7.27603333333333,70.85,71.9150783333333,633.8,0.243333333333333,90.6666666666667,20.906945
1997-08-01,36.2,7.0893,70.9,72.0743,598.14,0.23,-868,23.27178,1.60428571428571,37.24,36.67,7.0577,7.1418,70.9,71,72.92348,71.75586,598.89,630.62,0.25,0.25,-868,-868,22.95481,21.73041,37.355,7.25821666666667,70.9,71.9150783333333,625.91,0.241666666666667,-5,21.487105
1997-09-01,38.99,6.8216,71.1,73.02963,594.85,0.21,-121,23.07822,1.60047619047619,36.2,37.24,7.0893,7.0577,70.9,70.9,72.0743,72.92348,598.14,598.89,0.23,0.25,-868,-868,23.27178,22.95481,37.5433333333333,7.15275,70.95,72.1627566666667,616.383333333333,0.236666666666667,-168.166666666667,22.0076616666667
1997-10-01,38.72,6.5109,71.1,73.77267,595.85,0.21,-121,23.14289,1.63136363636364,38.99,36.2,6.8216,7.0893,71.1,70.9,73.02963,72.0743,594.85,598.14,0.21,0.23,-121,-868,23.07822,23.27178,37.755,6.9649,70.9833333333333,72.5165833333333,609.381666666667,0.231666666666667,-331.333333333333,22.4836566666667
1997-11-01,35.2,6.624,71.2,74.94029,561.6,0.22,-121,23.38466,1.68833333333333,38.72,38.99,6.5109,6.8216,71.1,71.1,73.77267,73.02963,595.85,594.85,0.21,0.21,-121,-121,23.14289,23.07822,37.17,6.87421666666667,71.0333333333333,73.082705,596.658333333333,0.228333333333333,-494.5,22.9271283333333
1997-12-01,32.46,6.3739,71.2,75.36488,531.01,0.21,-893,23.53848,1.65954545454545,35.2,38.72,6.624,6.5109,71.2,71.1,74.94029,73.77267,561.6,595.85,0.22,0.21,-121,-121,23.38466,23.14289,36.4683333333333,6.74623333333333,71.0666666666667,73.6842083333333,580.056666666667,0.221666666666667,-498.666666666667,23.2284733333333
1998-01-01,31.61,6.0978,71.2,76.00177,531.17,0.2,-893,23.69092,1.6345,32.46,35.2,6.3739,6.624,71.2,71.2,75.36488,74.94029,531.01,561.6,0.21,0.22,-893,-121,23.53848,23.38466,35.53,6.58625,71.1166666666667,74.1972566666667,568.77,0.213333333333333,-502.833333333333,23.3511583333333
